"X-axis","Y-axis","Link"
-68.2423844592413,608.552118345397,0
-69.0075130453333,608.810320578516,0
-69.7730083321221,609.066811229801,0
-70.5385035721119,609.323301950702,0
-71.3042371638585,609.578670330346,0
-72.0702433167025,609.832755285548,0
-72.8362494233297,610.08684031223,0
-73.6022554836236,610.34092541202,0
-74.3686102378415,610.593349966686,0
-75.1352487639524,610.844423110597,0
-75.9018872441957,611.095496327616,0
-76.6685256788041,611.346569615416,0
-77.4351640697569,611.597642973997,0
-78.2023190471809,611.846220459323,0
-78.969752600533,612.093451953726,0
-79.7371861110441,612.340683520306,0
-80.5046195742907,612.587915157201,0
-81.2720529923681,612.835146866273,0
-82.0395847645123,613.081894142786,0
-82.8080448365072,613.324070299743,0
-83.5765048641479,613.566246524686,0
-84.3449648476672,613.808422824601,0
-85.1134247869486,614.050599194132,0
-85.8818846821086,614.292775637005,0
-86.6506524168653,614.533395961626,0
-87.4204861033941,614.768628283404,0
-88.1903197491774,615.003860678524,0
-88.9601533496752,615.239093146753,0
-89.7299869094277,615.474325684132,0
-90.499820424011,615.709558296017,1
-91.2703644984867,615.941059369594,1
-92.0421263506869,616.166165315313,1
-92.8138881640043,616.391271333676,1
-93.5856499359943,616.616377423052,1
-94.3574116645614,616.841483584605,1
-95.1291733520338,617.066589819035,1
-95.9034282652428,617.277775742114,1
-96.6780798515538,617.486746821553,1
-97.4527313995641,617.695717976196,1
-98.2273829092737,617.904689202551,1
-99.0022231912008,618.112477470655,1
-99.7816147854319,618.291748555843,1
-100.561006346834,618.471019714139,1
-101.34039787529,618.650290946476,1
-101.939811555785,618.788164746016,1
-102.710332275252,619.019839595538,1
-103.480852798326,619.251515317941,1
-104.251297246083,619.483587326482,1
-105.021741649136,619.715659408132,1
-105.792186012026,619.947731561959,1
-106.562630330212,620.179803787265,1
-107.333074608236,620.411876084283,1
-108.103459922597,620.644254830899,1
-108.873799792374,620.876869737404,1
-109.644139621989,621.109484714223,1
-110.414479406783,621.342099764617,1
-111.184819149086,621.574714887189,1
-111.955158848781,621.807330082636,1
-112.725498508196,622.039945349796,1
-113.495838122908,622.272560689133,1
-114.266105980729,622.505547952605,1
-115.036308487877,622.738873941591,1
-115.806510950206,622.972200006479,1
-116.57671336981,623.205526140751,1
-117.346915744594,623.438852349296,1
-118.117118078866,623.672178627225,1
-118.88732037053,623.905504979659,1
-119.657522619586,624.138831403572,1
-120.427724825917,624.372157899663,1
-121.19792698964,624.605484466534,1
-121.967996499268,624.839496153407,1
-122.738012533286,625.073783922708,1
-123.508028524462,625.308071762091,1
-124.27804447501,625.542359675048,1
-125.048060382716,625.776647659484,1
-125.81807624537,626.010935716098,1
-126.588092067512,626.245223843725,1
-127.358107844484,626.479512043996,1
-128.128123580944,626.713800316677,1
-128.898139272351,626.948088661535,1
-129.668154923129,627.182377077406,1
-130.43791267823,627.417990624905,1
-131.207661916618,627.653647798812,1
-131.977411111933,627.889305044198,1
-132.747160266503,628.124962363159,1
-133.516909373458,628.360619752202,1
-134.286658439669,628.596277215052,1
-135.056407462689,628.831934749382,1
-135.826156442752,629.06759235519,1
-136.595905379741,629.303250032477,1
-137.365654273657,629.538907781942,1
-138.135351782199,629.774827411631,1
-138.904688225128,630.012588066515,1
-139.674024622305,630.25034879311,1
-140.4433609806,630.488109592348,1
-141.212697290932,630.725870463997,1
-141.982033560053,630.963631407823,1
-142.75136978575,631.201392420335,1
-143.520705968025,631.439153507818,1
-144.290042106877,631.676914664684,1
-145.059378202306,631.914675896056,1
-145.828702095547,632.152498413343,1
-146.597314778483,632.3939017097,1
-147.365927417297,632.635305076838,1
-148.13454001199,632.876708517084,1
-148.903152562678,633.118112027878,1
-149.671765069244,633.359515608987,1
-150.440377531806,633.600919265067,1
-151.208989950246,633.84232299123,1
-151.977602324565,634.083726789802,1
