X-axis,Y-axis,Link
-232.914489584859,518.186552550644,0
-232.630189442309,519.117613174487,0
-232.353572740336,520.052289937856,0
-232.08537371736,520.990802637301,0
-231.82674576086,521.933528750204,0
-231.579503102228,522.881075509358,0
-231.350057108328,523.835637626937,0
-231.140722288052,524.797369733453,0
-230.959171932773,525.767821589485,0
-230.820278202649,526.749087039847,0
-230.77233347029,527.742020074511,0
-230.898505633348,528.722578553716,0
-231.14803474769,529.667419628939,0
-231.472424820764,530.57537995046,0
-231.866816052701,531.43803290464,1
-232.348298564553,532.226637907559,1
-232.991187180043,532.794749939814,1
-233.721427931217,533.179167875322,1
-234.471105254139,533.500600994797,1
-235.2278513934,533.794920158805,1
-235.98911073315,534.070418338291,1
-236.753574791946,534.331656133523,1
-237.520533497212,534.581183856586,1
-238.174406252685,534.781219226541,1
-238.948112573125,534.995644047158,1
-239.721818852122,535.210068941116,1
-240.495525094098,535.424493908416,1
-241.269231294515,535.638918946264,1
-242.042937455582,535.853344060015,1
-242.81664357963,536.067769244546,1
-243.590349662234,536.282194501255,1
-244.36405570549,536.496619831538,1
-245.137761711609,536.711045234231,1
-245.911467676284,536.925470709568,1
-246.685173603939,537.139896258246,1
-247.458879490034,537.354321878869,1
-248.23258533678,537.56874757167,1
-249.006291146623,537.783173338976,1
-249.779996917001,537.997599177063,1
-250.553702645935,538.212025089655,1
-251.327408335637,538.4264510707,1
-252.101113988203,538.640877129044,1
-252.874819599325,538.855303258169,1
-253.64852517331,539.069729459472,1
-254.422230705852,539.28415573528,1
-255.195936199045,539.498582083033,1
-255.969641655218,539.713008502498,1
-256.743347069831,539.927434995072,1
-257.517052447307,540.141861561686,1
-258.290757783456,540.356288199313,1
-259.06446308014,540.570714910515,1
-259.83816833992,540.785141693195,1
-260.611873558024,540.999568549451,1
-261.385578737012,541.213995478814,1
-262.159283878864,541.428422479657,1
-262.932988981367,541.642849554075,1
-263.706694042427,541.857276702998,1
-264.480399064138,542.071703921072,1
-265.254104048829,542.286131212954,1
-266.027808991959,542.500558578409,1
-266.801513898186,542.714986016275,1
-267.575218762737,542.929413526086,1
-268.348923588055,543.143841107609,1
-269.122628376237,543.358268764801,1
-269.896333125187,543.572696492076,1
-270.670037832693,543.787124293856,1
-271.443742500851,544.001552167814,1
-272.217447131872,544.21598011395,1
-272.99115172145,544.430408131564,1
-273.764856271795,544.644836224383,1
-274.538560785004,544.859264388681,1
-275.312265256653,545.073692625156,1
-276.085969691398,545.288120933808,1
-276.859674084466,545.502549317433,1
-277.633378438302,545.71697777207,1
-278.407082755119,545.931406300282,1
-279.180787030375,546.145834899973,1
-279.954491268611,546.360263572773,1
-280.728195465286,546.574692319147,1
-281.501899622614,546.789121137699,1
-282.275603743037,547.003550028428,1
-282.462834435632,547.60887088743,1
-282.168628010084,548.535075693857,1
-281.874421648681,549.461280513089,1
-281.58021535154,550.387485345593,1
-281.286009118659,551.31369018741,1
-280.991802949924,552.239895039937,1
-280.69759684545,553.166099906666,1
-280.403390807332,554.092304781778,1
-279.735918463673,554.128025643295,1
-278.962624670123,553.911293383921,1
-278.189330839086,553.694561196025,1
-277.416036968352,553.477829081239,1
-276.642743055709,553.261097039096,1
-275.869449105579,553.044365069363,1
-275.096155113424,552.827633172041,1
-274.322861081688,552.61090134806,1
-273.549567012466,552.394169595791,1
-272.776272903546,552.1774379157,1
-272.0029787526,551.960706309183,1
-271.229684564285,551.743974775076,1
-270.45639033406,551.527243313612,1
-269.68309606635,551.310511924559,1
-268.909801758826,551.093780607684,1
-268.136507409508,550.877049365314,1
-267.363213022705,550.660318192793,1
-266.589918593876,550.443587095477,1
-265.816624127678,550.226856069639,1
-265.043329619453,550.010125115514,1
-264.27003507386,549.793394235428,1
-263.49674048624,549.576663426356,1
-262.723445861135,549.359932691557,1
-261.950151196448,549.143202027539,1
-261.176856489736,548.926471438026,1
-260.403561745654,548.709740919992,1
-259.630266959546,548.493010475533,1
-258.856972135953,548.276280101854,1
-258.08367727045,548.059549802449,1
-257.310382367577,547.842819575453,1
-256.537087422679,547.626089420635,1
-255.763792440295,547.409359338693,1
-254.990497416002,547.192629328463,1
-254.217202354223,546.975899390876,1
-253.443907252862,546.759169528494,1
-252.670612109476,546.542439735495,1
-251.897316928604,546.325710015604,1
-251.124021705822,546.108980369754,1
-250.350726445555,545.892250795616,1
-249.57743114559,545.675521295052,1
-248.804135803715,545.458791865502,1
-248.030840424355,545.242062509293,1
-247.257545003085,545.025333224796,1
-246.484249542002,544.808604016667,1
-245.710954043549,544.591874876525,1
-244.937658505398,544.375145811588,1
-244.164362925338,544.158416818827,1
-243.391067307792,543.941687898245,1
-242.61777164822,543.72495904984,1
-241.80180300877,543.508170596557,1
-241.025106588262,543.311423694948,1
-240.248094727984,543.116633918136,1
-239.470491148066,542.925562391989,1
-238.692794340895,542.735091091367,1
-237.91455448186,542.548116785707,1
-237.136314588482,542.361142552225,1
-236.357592120999,542.177347827237,1
-235.57870698371,541.994624771411,1
-234.799652804737,541.813045243267,1
-234.020001382451,541.63550625951,1
-233.240349927568,541.457967350027,1
-232.459956701612,541.285629346734,1
-231.67927695543,541.115300216712,1
-230.89796395239,540.949668532237,1
-230.115728964563,540.790876114042,1
-229.33230886911,540.641904086806,1
-228.547347652377,540.505702632945,1
-227.757078525494,540.455014219042,2
-226.970642981934,540.577536096796,2
-226.193959192489,540.777250664076,2
-225.432664791704,541.055636840174,2
-224.69900825643,541.432238863548,2
-224.043423610856,541.985733524896,2
-223.559000981855,542.774173400365,2
-223.149539553793,543.628287935164,2
-222.775731207337,544.507914508693,2
-222.428853014833,545.404835745692,2
-222.103632095736,546.314475938678,2
-221.796560352552,547.233994558221,2
-221.505079659401,548.161467067665,2
-221.227155235247,549.095498664305,2
-220.963817000389,550.036207449855,2
-220.923572911532,550.222302567214,3
-220.65549818147,551.160904657561,3
-220.382733908133,552.097366806818,3
-220.107281100238,553.032602107618,3
-219.830666527036,553.967296207091,3
-219.552684836555,554.901353446767,3
-219.274703207193,555.835410697153,3
-218.996072903858,556.769163578749,3
-218.717139696586,557.702774323989,3
-218.438206550665,558.636385078542,3
-218.159218256478,559.569969883421,3
-217.880177556188,560.503530028043,3
-217.60113691492,561.437090183375,3
-217.322190502542,562.37069458398,3
-217.04372783564,563.30452620727,3
-216.765265227645,564.238357842201,3
-216.486802683095,565.17218948761,3
-216.209521892597,566.106573988451,3
-215.93246168748,567.041061672382,3
-215.655401543248,567.975549366092,3
-215.380469433614,568.911024029134,3
-215.106200589566,569.846806298243,3
-214.832730408525,570.782952210167,3
-214.564499063883,571.72148353979,3
-214.299307390349,572.66132780211,3
