"X-axis","Y-axis","Link"
-305.234189522569,489.436871416867,0
-306.199116888922,489.697924454231,0
-307.164044227335,489.958977599861,0
-308.128971535363,490.220030856785,0
-309.093898817082,490.481084223604,0
-310.058826066554,490.742137700785,0
-311.023753289715,491.00319129182,0
-311.988680482958,491.264244989725,0
-312.929301914759,491.600467047421,0
-313.852411775151,491.983753765468,0
-314.760130684008,492.402065080823,0
-315.645993112354,492.864657901228,0
-316.497067927383,493.388085914077,0
-317.283331423067,494.003960841801,0
-317.836097124848,494.821440740256,0
-317.986644141027,495.801785924006,0
-318.019117654534,496.800716552883,0
-317.980861824471,497.799261289649,0
-317.878657131922,498.793347649043,0
-317.724209632725,499.780733347405,0
-317.528623335413,500.760856200242,0
-317.302487042733,501.734414553037,0
-317.054499614867,502.702703454299,0
-316.785864650505,503.665547569981,0
-316.509320654557,504.626139211468,0
-316.230361680966,505.586043074261,0
-315.951402709703,506.54594693589,0
-315.672443736112,507.505850795889,0
-315.394015712547,508.465908785584,0
-315.115634418442,509.425980336731,0
-314.83725312259,510.386051888811,0
-314.558871826157,511.34612344089,0
-314.28049052984,512.306194991805,0
-314.002109231311,513.266266540857,0
-313.72372793057,514.226338090375,0
-313.445383596932,515.186420354759,0
-313.167168884887,516.14654019149,0
-312.888954172726,517.106660027988,0
-312.610739458119,518.06677986146,0
-312.332524743746,519.026899696793,0
-312.054310026928,519.987019531895,0
-311.776095309877,520.947139364667,0
-311.497880590963,521.90725919744,0
-311.219665873796,522.867379031843,0
-310.941451152437,523.827498863917,0
-310.663236433058,524.787618694361,1
-310.385075398488,525.747754079057,1
-310.106940010563,526.70789689431,1
-309.828804622055,527.668039710261,1
-309.550669231568,528.628182523185,1
-309.272533840965,529.588325337507,1
-308.994398450246,530.548468151828,1
-308.716263057431,531.508610964753,1
-308.438127664151,532.468753775815,1
-308.159992271103,533.428896587109,1
-307.881856875843,534.389039398404,1
-307.603721480235,535.349182209,1
-307.32558608253,536.309325018199,1
-307.047463983065,537.269471678417,1
-306.76937511086,538.229627964087,1
-306.491286235978,539.189784249757,1
-306.213197361329,540.149940531934,1
-305.935108486563,541.110096815508,1
-305.657019609469,542.070253097219,1
-305.37893073447,543.030409379862,1
-305.100841854932,543.990565662505,1
-304.822752975393,544.950721943984,1
-304.544664095854,545.910878223134,1
-304.266575215966,546.87103450438,1
-303.98848633375,547.831190782366,1
-303.710397451767,548.791347061517,1
-303.432310143835,549.75150379492,1
-303.154251905507,550.711668950273,1
-302.876193664852,551.671834100271,1
-302.5981354221,552.631999252364,1
-302.320077181328,553.592164403992,1
-302.04201893846,554.552329553058,1
-301.763960693148,555.512494703988,1
-301.485902450164,556.472659852356,1
-301.207844204619,557.432825002354,1
-300.929785956978,558.392990150955,1
-300.651727708988,559.35315529746,1
-300.373669461114,560.313320443966,1
-300.095611210796,561.273485591169,1
-299.817552960478,562.233650737209,1
-299.539515909855,563.193822020199,1
-299.261479379726,564.153993455926,1
-298.983442851342,565.114164891886,1
-298.70540632098,566.074336324586,1
-298.427369788173,567.034507758683,1
-298.149333257345,567.994679190917,2
-297.871296724421,568.954850624548,2
-297.593260188936,569.915022054687,2
-297.315223653452,570.875193486223,2
-297.0371871182,571.835364916828,2
-296.759150580154,572.795536348131,2
-296.48111503548,573.755708063953,2
-296.203094659373,574.71588417422,2
-295.925074283034,575.676060284022,2
-295.647053906578,576.636236389866,2
-295.369033529772,577.596412498737,2
-295.091013150988,578.556588605279,2
-294.812992771971,579.516764711821,2
-294.534972390858,580.476940818364,2
-294.256952009397,581.437116922811,2
-293.978931625839,582.39729302749,2
-293.700915078167,583.357470242772,2
-293.422907064552,584.317649928154,2
-293.144899048493,585.277829611907,2
-292.866891030222,586.238009295892,2
-292.588883011602,587.198188979877,2
-292.310874992982,588.158368659904,2
-292.032866972033,589.118548343657,2
-291.754865487106,590.07872991683,2
-291.476866486249,591.038912208984,2
-291.156989625189,591.983573687496,2
-290.720408509136,592.882719860878,2
-290.252381850383,593.765888482565,2
-289.747670775396,594.628580131568,2
-289.181164442096,595.451505395817,2
-288.513858641265,596.192718781298,2
-287.650274670566,596.677083247574,2
-286.706239465857,596.988104552729,2
-285.710196949891,596.979102261597,2
-284.721502050525,596.834344425937,2
-283.740002849139,596.644890528172,2
-282.766249601031,596.418982220814,2
-281.793974475237,596.187013861258,2
-280.825765489601,595.938408117043,2
-279.857556503965,595.689802371897,2
-278.893126468174,595.426925554872,2
-277.928764712997,595.163790885592,2
-276.964569383999,594.900057614082,2
-276.002778916154,594.627674533054,2
-275.040988449473,594.355291450163,2
-274.079197981977,594.082908373093,3
-273.117407517973,593.810525292763,3
-272.156517142546,593.534987875959,3
-271.195815484622,593.258789100219,3
-270.235113829374,592.982590325177,3
