X-axis,Y-axis,Link
-313.23204343114,509.481738684699,0
-312.966763006407,510.421591044171,0
-312.701482640114,511.361443413654,0
-312.436202332494,512.301295792917,0
-312.171409799485,513.241364134708,0
-311.907363323262,514.181762801716,0
-311.64331690548,515.122161477339,0
-311.379270545905,516.06256016274,0
-311.115224244539,517.002958858153,0
-310.851178003824,517.943357561948,0
-310.587131816894,518.883756275754,0
-310.323085692711,519.824154997477,0
-310.059039624641,520.764553730376,0
-309.794993614778,521.704952472355,0
-309.531236993964,522.645478847437,0
-309.267736756941,523.586118294857,0
-309.004236578126,524.526757754618,0
-308.740736459731,525.46739722183,0
-308.477236397332,526.408036699286,0
-308.213736393023,527.348676184192,0
-307.950236446923,528.289315680042,0
-307.68673655903,529.229955184273,0
-307.423236731556,530.170594698982,0
-307.159736960079,531.111234223703,0
-306.896237246692,532.051873754943,0
-306.632737591513,532.99251329666,0
-306.369480238063,533.933259516722,0
-306.106241825037,534.87401405978,0
-305.843003472197,535.814768613782,0
-305.579765175353,536.755523175933,0
-305.316526936716,537.696277747629,0
-305.053288758383,538.637032329105,0
-304.790050635813,539.577786918264,0
-304.526812571567,540.518541518133,0
-304.263574565295,541.459296126617,0
-304.000336617231,542.40005074488,0
-303.737098727375,543.340805371525,0
-303.473860897706,544.281560009113,0
-303.210665793158,545.222333429847,0
-302.947518995265,546.163128087064,0
-302.684372253134,547.10392275569,0
-302.421225569095,548.044717432,0
-302.158078945358,548.985512118321,0
-301.894932377618,549.926306813955,0
-301.63178587018,550.86710151867,0
-301.368639420834,551.807896233164,0
-301.105493027368,552.748690955574,0
-300.84234669432,553.689485689392,1
-300.579200417036,554.630280431593,1
-300.31605419796,555.571075182175,1
-300.052905847784,556.511868977686,1
-299.789700248395,557.452637569979,1
-299.526494707097,558.393406170653,1
-299.263289223891,559.334174782736,1
-299.000083798892,560.274943402503,1
-298.736878431984,561.215712032281,1
-298.47367312538,562.156480670674,1
-298.210467874771,563.097249318846,1
-297.947262682253,564.038017976098,1
-297.684057547827,564.978786641965,1
-297.420852471492,565.919555318542,1
-297.157647455577,566.860324002802,1
-296.894305310794,567.801032297546,1
-296.630832400755,568.741683000699,1
-296.367359546712,569.682333712932,1
-296.10388675076,570.62298443378,1
-295.840414013015,571.563635164406,1
-295.576941333362,572.504285905045,1
-295.313468712033,573.444936654065,1
-295.049996151007,574.385587411467,1
-294.786523645977,575.326238179812,1
-294.523051199154,576.266888955841,1
-294.259008409688,577.207288063364,1
-293.994801075547,578.147614550078,1
-293.730593799846,579.087941045873,1
