"X-axis","Y-axis","Link"
0,0,0
2.15292411088012,-21.6948506429326,0
8.44608689134475,-33.949957112316,0
20.8668029080145,-46.2050635826308,0
37.9245862396201,-54.6511504736263,0
55.1479791166494,-56.6384650364053,0
73.8618579145987,-53.4918836452998,0
178.195872458164,5.96194368950091,0
198.565846726182,34.1155666608829,0
205.52144769486,59.6194368824363,0
201.878037663526,88.1042789474595,0
161.469308222644,75.3523438372649,0
140.768114858773,76.0147820254788,0
126.856912920484,79.1613634165842,0
61.4411418979289,116.754730559886,0
26.9943561450345,55.6448077571113,0
29.4784993480425,43.5553108351305,0
71.2121051654685,22.0260697375052,0
76.0147820236161,9.60535371978767,0
62.4347991787363,-18.3826597048901,0
44.8801872095792,-22.6885079238564,0
0,0,0
202.209256757982,348.773705758154,1
195.584874880617,340.493228412466,1
183.660987505107,336.849818382412,1
157.163460002514,337.181037475355,1
157.163460002164,300.415718065342,1
143.252258062363,255.038702215999,1
121.72301696823,222.910450118594,1
144.90835353313,209.330467273714,1
152.195173595217,199.393894459819,1
151.863954502507,184.489035240375,1
111.45522506081,109.633520044154,1
142.921038969303,92.7413462607656,1
159.813212752226,91.0852507923264,1
177.699043817935,97.7096326677129,1
190.947807569406,111.620834607631,1
202.871694943984,140.436895766296,1
205.521447696141,195.419265333796,1
202.209256757982,348.773705758154,1
-29.4784993471112,-30.9689852674492,2
-19.5419265315868,-38.4214148782194,2
-3.31219093780965,-59.7850464261137,2
9.77096326684114,-69.7216192393098,2
38.09019578679,-81.148677975405,2
64.9189423833741,-81.148677976802,2
82.804773446871,-66.5750378502999,2
185.317082974245,-8.77730598463677,2
205.852666789084,8.61169643863104,2
223.241669212817,33.4531284729019,2
235.662385229371,65.9125996646471,2
239.63701435423,87.7730598538183,2
229.20361290127,596.525587908691,2
72.8682006343734,593.213396971347,2
74.1930770080071,356.060525820823,2
80.486239789403,343.639809803804,2
91.4164698856184,338.174694756279,2
106.65254819952,335.524942006217,2
131.162761139567,336.352989741135,2
129.175446577952,313.498872270342,2
101.684261793387,261.994303185493,2
98.0408517611213,244.770910309162,2
91.0852507917443,238.312137980014,2
64.9189423817443,248.911148980493,2
52.3326168196509,246.923834417947,2
41.4023867235519,234.834337495966,2
6.95560096984264,169.584176018601,2
4.80267686140724,159.647603204707,2
8.28047734475695,148.55176356365,2
14.7392496740213,140.602505312301,2
40.0775103474734,126.525693827076,2
-7.61803915631026,38.9182435208932,2
-25.5038702210877,27.4911847850308,2
-27.0357585308375,9.43974417424761,2
-23.1025317922467,8.23907495755702,2
-19.8317432398908,5.09249356784858,2
-18.5896716387942,0.703840574249625,2
-19.7075360800372,-3.60200764331967,2
-21.9846673503052,-6.6657842611894,2
-26.9115513691213,-8.73590359697118,2
-29.4784993471112,-30.9689852674492,2
52.6740110429237,117.727913086768,3
47.864837183035,120.154162959894,3
48.3136663765181,120.855500862235,3
53.0294186217943,118.442790170899,3
52.6740110429237,117.727913086768,3
27.1550614678999,186.048103842419,4
30.0612809759332,184.311683380976,4
30.3828403163934,184.883043560199,4
27.5443174837856,186.662789880764,4
27.1550614678999,186.048103842419,4
60.1470502117882,182.337647490669,5
61.7074592415011,185.619583700085,5
62.5306511621457,185.164661848452,5
60.9709191002185,181.806905324571,5
60.1470502117882,182.337647490669,5
98.5128033292713,204.444683178095,6
95.2592997311149,206.245415511541,6
95.8482610562351,207.065899561392,6
98.9460622369079,205.35452688206,6
98.5128033292713,204.444683178095,6
151.229580760119,330.826306140982,7
147.915150058339,330.850676961942,7
147.990970411804,331.541183349444,7
151.232288622065,331.492441705661,7
151.229580760119,330.826306140982,7
146.496227193624,436.08655742486,8
143.300942785922,436.086557423463,8
143.268448324176,436.736445790855,8
146.517890155548,436.693119892618,8
146.496227193624,436.08655742486,8
97.375498701469,466.176388465799,9
97.4621504741954,470.370876243105,9
96.3167222400662,470.403370666551,9
96.2273625996895,466.219714356121,9
97.375498701469,466.176388465799,9
125.393810594105,346.64567195368,10
125.364024046692,341.701104691019,10
126.338856585906,341.766093525803,10
126.338856586372,346.618593276711,10
125.393810594105,346.64567195368,10
103.581932530738,236.473347821273,11
106.278969225241,235.032761962619,11
106.690565184108,235.812627984677,11
104.058517323341,237.177393554244,11
103.581932530738,236.473347821273,11
86.9845059250947,193.071636888897,12
83.4606668575434,194.891324294731,12
83.9516936038854,195.765063065104,12
87.446648754878,193.880386855919,12
86.9845059250947,193.071636888897,12
30.7361584767932,103.807924922556,13
28.44914785726,99.5881084883586,13
31.3124446512666,98.1568449879996,13
33.6156364327762,102.310452603037,13
30.7361584767932,103.807924922556,13
28.4491478572599,99.5881084883589,14
26.1621372377268,95.3682920541615,14
29.0092528697569,94.0032373729627,14
31.3124446512665,98.1568449880001,14
28.4491478572599,99.5881084883589,14
26.1621372377266,95.3682920541618,15
23.8751266181935,91.1484756199644,15
26.7060610882472,89.8496297579258,15
29.0092528697568,94.0032373729632,15
26.1621372377266,95.3682920541618,15
219.535272662528,146.237425053259,16
220.543209171272,107.683853584807,16
224.322971078218,145.985440927092,17
225.078923460445,107.935837713769,17
183.963513367926,-5.60401028511114,18
79.3481032093987,-64.7992815072648,18
73.5524682828691,-55.2238846716937,18
177.537918122718,3.65640639187768,18
183.963513367926,-5.60401028511114,18
