X-axis,Y-axis,Yaw
962780.8726324146,1958895.6335507424,-0.31023415903153917
962781.82452931,1958895.3283862,-0.31023415545565447
962782.7764262062,1958895.0232216609,-0.3102341566018358
962783.7283230994,1958894.7180571216,-0.310234156317411
962784.6802199936,1958894.4128925824,-0.31023415504922974
962785.6321168868,1958894.1077280447,-0.13663457158787576
962786.6198721364,1958893.971920344,-0.10706786953334843
962787.6137645112,1958893.8650979053,-0.10706786826828432
962788.6076568848,1958893.758275468,-0.10706786766064288
962789.6015492576,1958893.6514530312,-0.10706786640802407
962790.5954416292,1958893.544630596,-0.10706786764062699
962791.589334,1958893.4378081595,-0.10706786847228407
962792.5832263696,1958893.3309857224,-0.107067866029273
962793.577118736,1958893.224163288,-0.1070678665995785
962794.5710111036,1958893.117340853,-0.10706786788196268
962795.56490347,1958893.0105184168,-0.05060258702384222
962796.5587110154,1958892.960186216,0.11007083931041879
962797.5522781142,1958893.0699927963,0.11007083946269777
962798.5458452096,1958893.1797993763,0.11007084006767817
962799.5394123058,1958893.289605957,0.11007083744306888
962800.5329794006,1958893.399412535,0.11007083848548416
962801.5265464964,1958893.509219114,0.11007083913916292
962802.5201135884,1958893.6190256933,0.11007083880407187
962803.5136806793,1958893.728832272,0.11007083965335568
962804.5072477708,1958893.838638852,0.17856562277327287
962805.4854113376,1958894.015185678,0.3435816671449435
962806.4266043848,1958894.3519180536,0.3435816665886372
962807.3677974324,1958894.6886504288,0.3435816649930377
962808.3089904762,1958895.025382801,0.34358166641049254
962809.2501835204,1958895.3621151748,0.34358166463995965
962810.1913765653,1958895.698847547,0.3435816653461158
962811.132569608,1958896.0355799191,0.3435816661146551
962812.0737626492,1958896.3723122915,0.4377856529185757
962812.9734828296,1958896.79345171,0.5698153878560749
962813.815160455,1958897.3327214024,0.5698153852190583
962814.6568380822,1958897.871991093,0.5698153869230357
962815.4985157067,1958898.411260784,0.5698153844116739
962816.340193333,1958898.950530473,0.5698153857310502
962817.1818709568,1958899.489800162,0.5698153845848833
962818.023548582,1958900.0290698505,0.6167323236744686
962818.836093329,1958900.605153814,0.7690696499813299
962819.5543757228,1958901.3003540856,0.769069647578718
962820.2726581176,1958901.995554355,0.7690696472493632
962820.9909405126,1958902.690754624,0.7690696473464924
962821.7092229082,1958903.385954894,0.7690696463910173
962822.4275053024,1958904.081155161,0.7690696454785689
962823.1457876968,1958904.776355427,0.860596735138897
962823.7953470648,1958905.531766137,0.9335813785394127
962824.3900781056,1958906.3352137047,0.9335813735966284
962824.9848091508,1958907.13866127,0.9335813752888464
962825.5795401932,1958907.9421088344,0.9335813732854813
962826.1742712372,1958908.7455563976,0.9335813727761422
962826.7690022814,1958909.54900396,0.9828022806212445
962827.3223574116,1958910.3790520453,1.0652773967446318
962827.8064331908,1958911.2536397416,1.065277392982146
962828.290508972,1958912.1282274337,1.065277396384448
962828.774584751,1958913.0028151288,1.0652773913845508
962829.2586605344,1958913.8774028216,1.065277393040437
962829.742736315,1958914.7519905127,1.1531339486684375
962830.1479017752,1958915.664994876,1.1701872684414103
962830.5377314376,1958916.5854653127,1.1701872663710566
962830.9275611024,1958917.50593575,1.170187267665523
962831.3173907652,1958918.4264061856,1.187113687616084
962831.69136944,1958919.3528087465,1.255191261678546
962832.001642088,1958920.3030528573,1.2551912597581005
962832.3119147382,1958921.2532969683,1.2551912620784398
962832.622187386,1958922.20354108,1.3133167301785298
962832.8766134486,1958923.1697481244,1.329578032553305
962833.115407642,1958924.1404233123,1.3801208747645268
962833.3048441518,1958925.121856081,1.382823473423487
962833.4916403143,1958926.1038643173,1.3828047472418206
962833.6784548654,1958927.0858690515,1.3821329492282637
962833.865929084,1958928.067748068,1.3821329490701868
962834.0534033028,1958929.049627084,1.3821329467760313
962834.2408775236,1958930.0315060983,1.3821329461874075
962834.4283517448,1958931.013385112,1.382132944417451
962834.615825968,1958931.9952641265,1.3821329439161938
962834.8033001916,1958932.9771431407,1.3820135275594827
962834.9908916652,1958933.9589997544,1.381954403256162
962835.1785411912,1958934.940845281,1.3819544033100448
962835.3661907169,1958935.9226908064,1.3819544009078633
962835.553840245,1958936.904536332,1.3819544007161841
962835.741489773,1958937.886381856,1.3819543986907368
962835.9291393034,1958938.8682273813,1.381954398384668
962836.1167888338,1958939.850072905,1.3819543957908071
962836.3044383664,1958940.831918427,1.381954395851314
962836.4920878992,1958941.81376395,1.381892505916612
962836.679798198,1958942.7955978576,1.3818725568296415
962836.8675280832,1958943.7774280184,1.3818725548918278
962837.0552579706,1958944.759258181,1.3818725547168564
962837.242987858,1958945.7410883429,1.3818725545082038
962837.4307177452,1958946.7229185023,1.3818725502557319
962837.6184476372,1958947.704748664,1.3818725520185742
962837.8061775268,1958948.686578823,1.381872550353279
962837.9939074186,1958949.668408984,1.3818725476718372
962838.1816373126,1958950.650239143,1.3818725499495321
962838.3693672046,1958951.6320693032,1.381864527992327
962838.5571049724,1958952.6138979555,1.38182567903918
962838.7448808833,1958953.5957193144,1.3818256768927109
962838.9326567962,1958954.5775406728,1.3818256768320836
962839.120432709,1958955.5593620304,1.3818256748775022
962839.308208624,1958956.541183389,1.3818256740630588
