X-axis,Y-axis,Yaw
80.27002654806711,39.30200364603661,1.8836602628903234
79.96235980838537,40.25309467012994,1.9308019444913962
79.61148172605317,41.18526641698554,2.0833092767147994
79.12130096182227,42.05644709803164,2.0833092749763726
78.63112019840628,42.927627781173214,2.0833092744437134
78.14093943638727,43.798808462917805,2.0833092725529094
77.65075867483392,44.66998914768919,2.0833092744688892
77.16057791200001,45.54116983083077,2.0833092695710826
76.67039715242572,46.412350518163294,2.083309271245909
76.18021639145445,47.2835312045645,2.29636175289618
75.51922475080937,48.02876150049269,2.329017702136502
74.83185737323947,48.7545431884937,2.3290176995201883
74.14448999706656,49.48032487882301,2.329017700659231
73.45712262042798,50.20610656798817,2.329017699800712
72.76975524320733,50.93188825901598,2.3290176966949576
72.08238786761649,51.65766995283775,2.32901770001458
71.39502048899885,52.38345164502971,2.3379385614227344
70.70202466403134,53.102223463123664,2.6011161818423636
69.8448899614159,53.61657069879584,2.6011161780677794
68.9877552568214,54.13091794005595,2.6011161825814764
68.13062055199407,54.64526517619379,2.6011161803845515
67.27348584716674,55.15961241489276,2.601116179665697
66.41635114024393,55.67395965568721,2.6011161778680587
65.55921643564943,56.188306897180155,2.6011161797256213
64.70208172861021,56.702654137974605,2.6011161779482412
63.84494701959193,57.217001382028684,2.6810478182271447
62.95599001599476,57.65803742292337,2.8630110233750137
61.99491235567257,57.93292418215424,2.8630110233745354
61.03383469698019,58.207810940919444,2.8630110241751754
60.072757035377435,58.48269769968465,2.8630110217120732
59.11167937295977,58.75758446124382,2.8630110241436277
58.15060170984361,59.03247122047469,2.8630110220963805
57.189524046028964,59.307357982033864,2.863011022832491
56.22844638116658,59.582244743127376,2.8630110216810043
55.2673687156057,59.85713150561787,2.8630110197936456
54.30629104957916,60.132018270203844,2.8638948227952836
53.34505945362616,60.406030256068334,3.071811629780457
52.34787579125259,60.47572791809216,3.071811627840431
51.35069213004317,60.545425581978634,3.0718116294619127
50.35350846557412,60.61512324446812,3.0718116286430517
49.356324802851304,60.6848209076561,3.071811629351361
48.359141136636026,60.75451857037842,3.0718116275493768
47.36195746960584,60.82421623496339,3.071811627916642
46.36477380397264,60.89391389908269,3.0718116292976503
45.367590135196224,60.96361156203784,3.071811625869194
44.3704064656049,61.03330922848545,3.0718116280415733
43.373222794849426,61.103006892837584,-3.0946355155255465
42.38002463337034,61.05633484106511,-3.003341013553877
41.38994607166387,60.918576050782576,-3.0033410130222795
40.39986750879325,60.78081725980155,-3.003341012185741
39.409788946970366,60.643058468122035,-3.0033410126511777
38.41971038177144,60.50529967644252,-3.003341013890917
37.42963181762025,60.367540886159986,-3.003341012988218
36.4395532499766,60.22978209448047,-3.0033410121516795
35.449474683380686,60.09202330210246,-3.0033410119250235
34.45939611340873,59.95426450902596,-2.872758061409482
33.50121921766549,59.690283068455756,-2.7847302410337806
32.56458109198138,59.34108100854792,-2.7847302421580964
31.627942962455563,58.99187894840725,-2.7847302424170253
30.69130483281333,58.64267688849941,-2.7847302402900818
29.754666703636758,58.293474826496094,-2.7847302388954445
28.81802857283037,57.944272762397304,-2.784730242287379
27.881390439812094,57.59507070109248,-2.784730237759736
26.944752307259478,57.245868635131046,-2.6486300415038446
26.068559298408218,56.77517804456875,-2.5751033748092538
25.225092640612274,56.238710827659816,-2.5751033734335045
24.38162598281633,55.70224360912107,-2.5751033735585063
23.538159324787557,55.16577639058232,-2.5751033720487224
22.694692666642368,54.62930917018093,-2.5751033723077588
21.851226008380763,54.09284195001237,-2.5751033710028146
21.007759347790852,53.55637472681701,-2.5028597345109085
20.20849431946408,52.96285954257473,-2.389692641283876
19.47838201886043,52.28009375650436,-2.389692640194625
18.748269718606025,51.59732796926983,-2.389692640318299
18.018157419166528,50.91456218296662,-2.389692636940224
17.288045118446462,50.231796390842646,-2.3896926411956185
16.557932815980166,49.549030602909625,-2.38969263614477
15.827820516424254,48.86626481078565,-2.286145602187189
15.17394784919452,48.113712158519775,-2.2343756597875597
14.558243513805792,47.3262216700241,-2.2343756599526263
13.942539176205173,46.53873117896728,-2.2343756587833057
13.326834840816446,45.75124068884179,-2.2343756562126287
12.711130505776964,44.96375019499101,-2.2343756566947417
12.095426170853898,44.17625970207155,-2.172426734276416
11.530792365665548,43.353817354887724,-2.1075537331595857
11.019636385375634,42.49477563565597,-2.107553732029711
10.508480407646857,41.63573391851969,-2.107553731663324
9.997324428404681,40.77669219812378,-2.1075537323779487
9.486168449162506,39.91765047912486,-2.1075537270554343
8.975012473063543,39.05860875500366,-2.004368639612079
8.555064949207008,38.15150028257631,-2.0040642792778494
8.135386936599389,37.24424977763556,-2.0040642769337844
7.715708925388753,36.336999270133674,-2.004064277583798
7.2960309132467955,35.42974876216613,-1.9670624728491308
6.910559167037718,34.508446622872725,-1.9170771019541621
6.571287627215497,33.568165846401826,-1.917077100019597
6.232016088441014,32.62788506713696,-1.9112512825406833
5.898304476053454,31.685859094839543,-1.8328133019863075
5.639374604797922,30.720360030420125,-1.8116594818402987
5.401073108194396,29.7502024511341,-1.7529890466372287
5.219956160406582,28.767130848951638,-1.751836009059409
5.039972909609787,27.783851384418085,-1.7512771811864472
4.860539112822153,26.800471175694838,-1.7512771794152509
4.681105317664333,25.81709096604027,-1.750722146738802
4.5022173607721925,24.833611330017447,-1.7506783165942021
4.323372507584281,23.850123840384185,-1.7506783164691846
4.14452765439637,22.86663635005243,-1.7505757189027187
3.9657837074482813,21.883130526170135,-1.7503733564932968
3.7872387871611863,20.899588542524725,-1.7503733538687312
3.6086938692023978,19.91604655701667,-1.7503733520039535
3.4301489532226697,18.932504571974277,-1.750333835684012
3.2516429036622867,17.948955534026027,-1.7501886288305386
3.073279673466459,16.96538058295846,-1.750188626550008
2.8949164452496916,15.981805630028248,-1.7501886266948685
2.716553217265755,14.998230679193512,-1.7501886267162492
