X-axis,Y-axis
-311.7482472517295,491.4962899144739
-310.7841421031626,491.2322164676152
-309.8200369213009,490.9681431443896
-308.85593168332707,490.7040700400248
-307.89182644395623,490.439996937057
-306.9277212054003,490.175923834322
-305.9636159677757,489.9118507320527
-304.99951057776343,489.6477781927679
-304.0354051729664,489.3837057100609
-303.0712997689843,489.11963322758675
-302.1071943657007,488.85556074627675
-301.1430889633484,488.5914882647339
-300.17898356413934,488.3274157848209
-299.21487808576785,488.0633435896598
-298.25077246211004,487.79927192791365
-297.2866668397328,487.53520026803017
-296.3225612201495,487.27112860628404
-295.3584555989364,487.00705694407225
-294.3943499790039,486.74298528488725
-293.43024436198175,486.47891362477094
-292.4661387435626,486.21484196791425
-291.5020330301486,485.95077066868544
-290.53792715771124,485.6866999438498
-289.5738212885335,485.4226292227395
-288.60971541772597,485.15855849999934
-287.64560955017805,484.89448777702637
-286.68150368134957,484.63041705591604
-285.71739781531505,484.36634633596987
-284.7532919505611,484.10227561485954
-283.78918608417735,483.83820489561185
-282.82508002896793,483.57413487602025
-281.86097389960196,483.3100651318673
-280.8968677709345,483.0459953886457
-279.9327616429655,482.7819256463554
-278.96865551616065,482.5178559029009
-278.0045493901707,482.25378616247326
-277.040443262551,481.98971642157994
-276.0763371405192,481.72564668091945
-275.11223100312054,481.46157698798925
-274.148124624975,481.19750818400644
-273.18401824729517,480.93343938002363
-272.21991187054664,480.66937057557516
-271.25580549496226,480.40530177159235
-270.29169911995996,480.1412329704035
-269.32759274577256,479.877164168749
-268.3634863725165,479.61309536686167
-267.39937998191454,479.3490266359877
-266.43527338898275,479.08495865156874
-265.47116679453757,478.82089066901244
-264.5070602009073,478.55682268505916
-263.54295361053664,478.29275470227003
-262.578847018769,478.0286867215764
-261.6147404301446,477.7646187420469
-260.65063375094905,477.50055108591914
-259.6865269927075,477.2364837252535
-258.7224202377256,476.9724163648207
-257.7583134811139,476.7083490062505
-256.79420671856496,476.4442816718947
-255.83009987254627,476.1802146532573
-254.85950276791118,475.94396804994904
-253.8699683434097,475.8067492155824
-252.87327175214887,475.73039934807457
-251.8741605883697,475.7528634306509
-250.87918839533813,475.82562720309943
-249.89243215532042,475.98545684316196
-248.92635793890804,476.22808879753575
-247.9803404037375,476.5510194520466
-247.07762263098266,476.9678736743517
-246.21767862979323,477.4775105000008
-245.4048129777657,478.04875572398305
-244.68718289758544,478.74462959589437
-243.9695528167067,479.44050346757285
-243.42579006496817,480.276960714953
-242.89557235012762,481.1243700319901
-242.39791690278798,481.98742726957425
-242.06753461493645,482.9308682670817
-241.73715232417453,483.87430926435627
-241.4067700355081,484.8177502604667
-241.1457289889222,485.7822264127899
