X-axis,Y-axis,Yaw
962696.4182440444,1959009.534771122,0.819522047848264
962697.1005529074,1959010.26531058,0.8195220991885258
962697.782861693,1959010.9958501053,0.819522149801101
962698.4651704818,1959011.726389632,0.8195222594346566
962699.147479106,1959012.4569293056,0.8195223730597182
962699.829787727,1959013.1874689856,0.8195223766370651
962700.5120963466,1959013.9180086644,0.8195224789770751
962701.1944048152,1959014.648548481,0.819522625994976
962701.8767132198,1959015.3790883604,0.8195226703550207
962702.5590216232,1959016.109628237,0.8195226692827003
962703.2413300276,1959016.840168113,0.8195227931999549
962703.9236382496,1959017.5707081584,0.8195229633722758
962704.6059464036,1959018.3012482647,0.8195230100671895
962705.288254556,1959019.0317883724,0.8195230087990237
962705.9705627116,1959019.7623284769,0.8195230800497583
962706.6528707588,1959020.4928686807,0.8195232581143953
962707.3351786528,1959021.2234090264,0.8195233622330432
962708.0174865476,1959021.9539493723,0.8195233616061872
962708.6997944412,1959022.6844897151,0.8195233754925783
962709.3821023132,1959023.4150300776,0.8195235472252232
962710.0644099562,1959024.1455706551,0.8195237028160699
962710.7467176,1959024.8761112292,0.8195237007083513
962711.4290252448,1959025.6066518023,0.8195237177635469
962712.111332864,1959026.3371924,0.8195238663104669
962712.7936402896,1959027.0677331735,0.8195239961198663
962713.475947718,1959027.798273947,0.8195239962900238
962714.1582551432,1959028.5288147207,0.8195240914159495
962714.8405624308,1959029.259355622,0.8195242031459894
962715.5228696904,1959029.9898965457,0.819524259730171
962716.205176895,1959030.720437524,0.8195242985105963
