X-axis,Y-axis,Yaw
103.67,0.0,1.6406094968746696
102.6610906864386,14.428075376529984,1.7802358370342157
99.65400001792553,28.575324677548306,1.9198621771937632
94.70725759380844,42.16638778766821,2.0594885173533086
87.91714612853669,54.93673012305635,2.199114857512856
79.41582741814445,66.63779149620352,2.3387411976724004
69.36876996122284,77.04182405724146,2.4783675378319483
57.97152830281233,85.94632514678116,2.6179938779914935
45.44593678762366,93.17797877983465,2.757620218151042
32.0357918068508,98.59602904431856,2.897246558310586
18.002106578730675,102.0950197547756,3.036872898470133
3.618030823148287,103.60684703706966,-3.1066860685499065
-10.83646578695762,103.1020848928289,-2.967059728390361
-25.080042916817536,100.59055794303256,-2.827433388230812
-38.83546553942758,96.12115020293884,-2.6878070480712686
-51.83499999999998,89.78085361033276,-2.548180707911723
-63.825625147011,81.69307482640887,-2.4085543677521737
-74.57395710110796,72.01523326548424,-2.268928027592629
-83.87079180685083,60.935697105160656,-2.1293016874330823
-91.535176951685,48.67011691401325,-1.9896753472735347
-97.41793399687516,35.45722825857201,-1.8500490071139863
-101.40456176807363,21.554204987077014,-1.7104226669544427
-103.41746509043598,7.231653633053355,-1.5707963267948966
-103.41746509043598,-7.231653633053606,-1.4311699866353484
-101.4045617680736,-21.554204987077263,-1.2915436464758019
-97.41793399687506,-35.45722825857224,-1.1519173063162562
-91.53517695168487,-48.67011691401347,-1.0122909661567088
-83.87079180685068,-60.93569710516086,-0.8726646259971625
-74.5739571011078,-72.01523326548443,-0.7330382858376168
-63.82562514701083,-81.693074826409,-0.5934119456780693
-51.8349999999998,-89.78085361033287,-0.4537856055185246
-38.83546553942737,-96.12115020293896,-0.31415926535897565
-25.08004291681729,-100.59055794303262,-0.17453292519943014
-10.83646578695735,-103.10208489282893,-0.034906585039883586
3.618030823148584,-103.60684703706964,0.10471975511966196
18.00210657873099,-102.09501975477556,0.24434609527920872
32.03579180685113,-98.59602904431848,0.3839724354387575
45.44593678762399,-93.17797877983448,0.5235987755983021
57.97152830281264,-85.94632514678096,0.6632251157578491
69.36876996122314,-77.04182405724119,0.8028514559173955
79.41582741814473,-66.6377914962032,0.9424777960769415
87.91714612853693,-54.93673012305599,1.0821041362364892
94.70725759380863,-42.16638778766778,1.2217304763960366
99.65400001792564,-28.57532467754784,1.3613568165555798
